%data taken on: Do, 01.11.2007 20:42:38,6043
%callers: probe_box_plugin.vi
%voltage ramp: -40,0000 to 20,0000 Volts
%datapoints: 400
%average counts: 4
%sample rate: 10000 S/s
%measure range is: 100 mA
%----------------------------------------------------------------------
-4.0000E+1 6.0547E-4
-3.9850E+1 1.2402E-3
-3.9699E+1 1.2646E-3
-3.9549E+1 1.2524E-3
-3.9398E+1 1.2280E-3
-3.9248E+1 1.2280E-3
-3.9098E+1 1.2158E-3
-3.8947E+1 1.2280E-3
-3.8797E+1 1.2280E-3
-3.8647E+1 1.2402E-3
-3.8496E+1 1.2158E-3
-3.8346E+1 1.2280E-3
-3.8195E+1 1.1792E-3
-3.8045E+1 1.1670E-3
-3.7895E+1 1.1792E-3
-3.7744E+1 1.1548E-3
-3.7594E+1 1.1670E-3
-3.7444E+1 1.1426E-3
-3.7293E+1 1.1548E-3
-3.7143E+1 1.1304E-3
-3.6992E+1 1.1304E-3
-3.6842E+1 1.1304E-3
-3.6692E+1 1.1182E-3
-3.6541E+1 1.1426E-3
-3.6391E+1 1.1426E-3
-3.6241E+1 1.1426E-3
-3.6090E+1 1.1304E-3
-3.5940E+1 1.1182E-3
-3.5789E+1 1.1182E-3
-3.5639E+1 1.1060E-3
-3.5489E+1 1.1304E-3
-3.5338E+1 1.1182E-3
-3.5188E+1 1.1304E-3
-3.5038E+1 1.1060E-3
-3.4887E+1 1.1426E-3
-3.4737E+1 1.1304E-3
-3.4586E+1 1.1304E-3
-3.4436E+1 1.1548E-3
-3.4286E+1 1.1548E-3
-3.4135E+1 1.1914E-3
-3.3985E+1 1.1792E-3
-3.3835E+1 1.1914E-3
-3.3684E+1 1.1670E-3
-3.3534E+1 1.1670E-3
-3.3383E+1 1.1792E-3
-3.3233E+1 1.1670E-3
-3.3083E+1 1.2036E-3
-3.2932E+1 1.1914E-3
-3.2782E+1 1.2036E-3
-3.2632E+1 1.1914E-3
-3.2481E+1 1.2036E-3
-3.2331E+1 1.2036E-3
-3.2180E+1 1.2280E-3
-3.2030E+1 1.2646E-3
-3.1880E+1 1.2769E-3
-3.1729E+1 1.3013E-3
-3.1579E+1 1.3013E-3
-3.1429E+1 1.2646E-3
-3.1278E+1 1.2769E-3
-3.1128E+1 1.2646E-3
-3.0977E+1 1.2891E-3
-3.0827E+1 1.2891E-3
-3.0677E+1 1.3135E-3
-3.0526E+1 1.3257E-3
-3.0376E+1 1.3135E-3
-3.0226E+1 1.3257E-3
-3.0075E+1 1.3379E-3
-2.9925E+1 1.3501E-3
-2.9774E+1 1.3257E-3
-2.9624E+1 1.3623E-3
-2.9474E+1 1.3623E-3
-2.9323E+1 1.3623E-3
-2.9173E+1 1.3257E-3
-2.9023E+1 1.3379E-3
-2.8872E+1 1.3135E-3
-2.8722E+1 1.3257E-3
-2.8571E+1 1.3257E-3
-2.8421E+1 1.3257E-3
-2.8271E+1 1.3257E-3
-2.8120E+1 1.3379E-3
-2.7970E+1 1.3257E-3
-2.7820E+1 1.3257E-3
-2.7669E+1 1.3379E-3
-2.7519E+1 1.3623E-3
-2.7368E+1 1.3379E-3
-2.7218E+1 1.3379E-3
-2.7068E+1 1.3013E-3
-2.6917E+1 1.3013E-3
-2.6767E+1 1.2891E-3
-2.6617E+1 1.2524E-3
-2.6466E+1 1.2646E-3
-2.6316E+1 1.2646E-3
-2.6165E+1 1.2769E-3
-2.6015E+1 1.2524E-3
-2.5865E+1 1.2524E-3
-2.5714E+1 1.2646E-3
-2.5564E+1 1.2280E-3
-2.5414E+1 1.2280E-3
-2.5263E+1 1.2280E-3
-2.5113E+1 1.2158E-3
-2.4962E+1 1.2280E-3
-2.4812E+1 1.2158E-3
-2.4662E+1 1.1670E-3
-2.4511E+1 1.1426E-3
-2.4361E+1 1.1426E-3
-2.4211E+1 1.0937E-3
-2.4060E+1 1.1182E-3
-2.3910E+1 1.1060E-3
-2.3759E+1 1.1304E-3
-2.3609E+1 1.1060E-3
-2.3459E+1 1.0937E-3
-2.3308E+1 1.0937E-3
-2.3158E+1 1.0815E-3
-2.3008E+1 1.0693E-3
-2.2857E+1 1.0449E-3
-2.2707E+1 1.0693E-3
-2.2556E+1 1.0205E-3
-2.2406E+1 1.0327E-3
-2.2256E+1 1.0327E-3
-2.2105E+1 1.0083E-3
-2.1955E+1 1.0083E-3
-2.1805E+1 9.9609E-4
-2.1654E+1 1.0083E-3
-2.1504E+1 9.9609E-4
-2.1353E+1 1.0205E-3
-2.1203E+1 1.0205E-3
-2.1053E+1 9.9609E-4
-2.0902E+1 1.0083E-3
-2.0752E+1 9.8389E-4
-2.0602E+1 1.0083E-3
-2.0451E+1 9.5947E-4
-2.0301E+1 9.8389E-4
-2.0150E+1 9.7168E-4
-2.0000E+1 9.7168E-4
-1.9850E+1 9.8389E-4
-1.9699E+1 9.5947E-4
-1.9549E+1 1.0083E-3
-1.9398E+1 1.0083E-3
-1.9248E+1 1.0205E-3
-1.9098E+1 1.0327E-3
-1.8947E+1 1.0449E-3
-1.8797E+1 1.0205E-3
-1.8647E+1 1.0083E-3
-1.8496E+1 1.0083E-3
-1.8346E+1 1.0083E-3
-1.8195E+1 1.0449E-3
-1.8045E+1 1.0327E-3
-1.7895E+1 1.0449E-3
-1.7744E+1 1.0571E-3
-1.7594E+1 1.0449E-3
-1.7444E+1 1.0693E-3
-1.7293E+1 1.0449E-3
-1.7143E+1 1.1060E-3
-1.6992E+1 1.0937E-3
-1.6842E+1 1.1182E-3
-1.6692E+1 1.1304E-3
-1.6541E+1 1.1304E-3
-1.6391E+1 1.1182E-3
-1.6241E+1 1.1060E-3
-1.6090E+1 1.1304E-3
-1.5940E+1 1.1304E-3
-1.5789E+1 1.1426E-3
-1.5639E+1 1.1426E-3
-1.5489E+1 1.1548E-3
-1.5338E+1 1.1670E-3
-1.5188E+1 1.1670E-3
-1.5038E+1 1.2036E-3
-1.4887E+1 1.1914E-3
-1.4737E+1 1.1914E-3
-1.4586E+1 1.2036E-3
-1.4436E+1 1.2036E-3
-1.4286E+1 1.1792E-3
-1.4135E+1 1.1548E-3
-1.3985E+1 1.1914E-3
-1.3835E+1 1.1670E-3
-1.3684E+1 1.1914E-3
-1.3534E+1 1.1792E-3
-1.3383E+1 1.1670E-3
-1.3233E+1 1.1792E-3
-1.3083E+1 1.1670E-3
-1.2932E+1 1.1792E-3
-1.2782E+1 1.1792E-3
-1.2632E+1 1.1914E-3
-1.2481E+1 1.1914E-3
-1.2331E+1 1.1914E-3
-1.2180E+1 1.1670E-3
-1.2030E+1 1.1426E-3
-1.1880E+1 1.1426E-3
-1.1729E+1 1.0937E-3
-1.1579E+1 1.1304E-3
-1.1429E+1 1.1060E-3
-1.1278E+1 1.1182E-3
-1.1128E+1 1.1060E-3
-1.0977E+1 1.1060E-3
-1.0827E+1 1.0815E-3
-1.0677E+1 1.0815E-3
-1.0526E+1 1.0815E-3
-1.0376E+1 1.0571E-3
-1.0226E+1 1.0693E-3
-1.0075E+1 1.0571E-3
-9.9248E+0 1.0449E-3
-9.7744E+0 1.0083E-3
-9.6241E+0 9.8389E-4
-9.4737E+0 9.8389E-4
-9.3233E+0 9.5947E-4
-9.1729E+0 9.4727E-4
-9.0226E+0 9.2285E-4
-8.8722E+0 9.5947E-4
-8.7218E+0 9.3506E-4
-8.5714E+0 8.9844E-4
-8.4211E+0 9.2285E-4
-8.2707E+0 8.9844E-4
-8.1203E+0 8.9844E-4
-7.9699E+0 8.8623E-4
-7.8195E+0 8.7402E-4
-7.6692E+0 8.4961E-4
-7.5188E+0 8.4961E-4
-7.3684E+0 8.3740E-4
-7.2180E+0 8.3740E-4
-7.0677E+0 8.1299E-4
-6.9173E+0 8.2520E-4
-6.7669E+0 8.2520E-4
-6.6165E+0 8.0078E-4
-6.4662E+0 8.2520E-4
-6.3158E+0 8.1299E-4
-6.1654E+0 7.8857E-4
-6.0150E+0 8.0078E-4
-5.8647E+0 8.0078E-4
-5.7143E+0 8.1299E-4
-5.5639E+0 8.0078E-4
-5.4135E+0 8.0078E-4
-5.2632E+0 8.0078E-4
-5.1128E+0 7.6416E-4
-4.9624E+0 7.6416E-4
-4.8120E+0 7.5195E-4
-4.6617E+0 7.8857E-4
-4.5113E+0 7.8857E-4
-4.3609E+0 8.1299E-4
-4.2105E+0 8.1299E-4
-4.0602E+0 8.2520E-4
-3.9098E+0 8.1299E-4
-3.7594E+0 8.1299E-4
-3.6090E+0 8.3740E-4
-3.4586E+0 8.1299E-4
-3.3083E+0 8.3740E-4
-3.1579E+0 8.2520E-4
-3.0075E+0 8.2520E-4
-2.8571E+0 8.4961E-4
-2.7068E+0 8.2520E-4
-2.5564E+0 8.4961E-4
-2.4060E+0 8.4961E-4
-2.2556E+0 8.4961E-4
-2.1053E+0 8.6182E-4
-1.9549E+0 8.8623E-4
-1.8045E+0 8.8623E-4
-1.6541E+0 8.8623E-4
-1.5038E+0 9.1064E-4
-1.3534E+0 8.8623E-4
-1.2030E+0 8.9844E-4
-1.0526E+0 8.8623E-4
-9.0226E-1 8.9844E-4
-7.5188E-1 8.7402E-4
-6.0150E-1 8.8623E-4
-4.5113E-1 9.1064E-4
-3.0075E-1 8.8623E-4
-1.5038E-1 9.1064E-4
2.1871E-13 9.1064E-4
1.5038E-1 8.9844E-4
3.0075E-1 8.9844E-4
4.5113E-1 8.9844E-4
6.0150E-1 8.9844E-4
7.5188E-1 8.6182E-4
9.0226E-1 8.4961E-4
1.0526E+0 8.2520E-4
1.2030E+0 8.0078E-4
1.3534E+0 7.7637E-4
1.5038E+0 7.8857E-4
1.6541E+0 7.3975E-4
1.8045E+0 7.3975E-4
1.9549E+0 7.2754E-4
2.1053E+0 6.7871E-4
2.2556E+0 6.9092E-4
2.4060E+0 6.0547E-4
2.5564E+0 5.9326E-4
2.7068E+0 5.4443E-4
2.8571E+0 4.7119E-4
3.0075E+0 4.1016E-4
3.1579E+0 3.3691E-4
3.3083E+0 2.8809E-4
3.4586E+0 2.3926E-4
3.6090E+0 1.1719E-4
3.7594E+0 4.3945E-5
3.9098E+0 -5.3711E-5
4.0602E+0 -1.5137E-4
4.2105E+0 -2.7344E-4
4.3609E+0 -3.8330E-4
4.5113E+0 -4.5654E-4
4.6617E+0 -6.1523E-4
4.8120E+0 -7.3730E-4
4.9624E+0 -9.0820E-4
5.1128E+0 -9.9365E-4
5.2632E+0 -1.2012E-3
5.4135E+0 -1.3843E-3
5.5639E+0 -1.6528E-3
5.7143E+0 -1.9214E-3
5.8647E+0 -2.0923E-3
6.0150E+0 -2.4585E-3
6.1654E+0 -2.6294E-3
6.3158E+0 -2.9590E-3
6.4662E+0 -3.1787E-3
6.6165E+0 -3.7158E-3
6.7669E+0 -3.9111E-3
6.9173E+0 -4.4482E-3
7.0677E+0 -4.6924E-3
7.2180E+0 -5.3027E-3
7.3684E+0 -5.6812E-3
7.5188E+0 -6.1450E-3
7.6692E+0 -6.8164E-3
7.8195E+0 -7.1826E-3
7.9699E+0 -8.0493E-3
8.1203E+0 -8.3423E-3
8.2707E+0 -9.0137E-3
8.4211E+0 -9.5020E-3
8.5714E+0 -1.0381E-2
8.7218E+0 -1.0881E-2
8.8722E+0 -1.1675E-2
9.0226E+0 -1.2310E-2
9.1729E+0 -1.3311E-2
9.3233E+0 -1.3994E-2
9.4737E+0 -1.5142E-2
9.6241E+0 -1.6436E-2
9.7744E+0 -1.7375E-2
9.9248E+0 -1.8853E-2
1.0075E+1 -1.9463E-2
1.0226E+1 -2.1257E-2
1.0376E+1 -2.1892E-2
1.0526E+1 -2.3577E-2
1.0677E+1 -2.4517E-2
1.0827E+1 -2.6152E-2
1.0977E+1 -2.7031E-2
1.1128E+1 -2.9705E-2
1.1278E+1 -3.0449E-2
1.1429E+1 -3.2585E-2
1.1579E+1 -3.4807E-2
1.1729E+1 -3.5735E-2
1.1880E+1 -3.8127E-2
1.2030E+1 -3.9873E-2
1.2180E+1 -4.2583E-2
1.2331E+1 -4.4438E-2
1.2481E+1 -4.7295E-2
1.2632E+1 -4.8748E-2
1.2782E+1 -5.1970E-2
1.2932E+1 -5.2935E-2
1.3083E+1 -5.5059E-2
1.3233E+1 -5.7646E-2
1.3383E+1 -5.8525E-2
1.3534E+1 -6.0540E-2
1.3684E+1 -6.1272E-2
1.3835E+1 -6.3030E-2
1.3985E+1 -6.3701E-2
1.4135E+1 -6.4702E-2
1.4286E+1 -6.5081E-2
1.4436E+1 -6.6167E-2
1.4586E+1 -6.6545E-2
1.4737E+1 -6.7693E-2
1.4887E+1 -6.8193E-2
1.5038E+1 -6.9036E-2
1.5188E+1 -6.9988E-2
1.5338E+1 -7.0525E-2
1.5489E+1 -7.1208E-2
1.5639E+1 -7.1611E-2
1.5789E+1 -7.2454E-2
1.5940E+1 -7.2954E-2
1.6090E+1 -7.3381E-2
1.6241E+1 -7.3809E-2
1.6391E+1 -7.4395E-2
1.6541E+1 -7.4883E-2
1.6692E+1 -7.5371E-2
1.6842E+1 -7.5737E-2
1.6992E+1 -7.6177E-2
1.7143E+1 -7.6677E-2
1.7293E+1 -7.6799E-2
1.7444E+1 -7.7056E-2
1.7594E+1 -7.7446E-2
1.7744E+1 -7.7983E-2
1.7895E+1 -7.8459E-2
1.8045E+1 -7.8887E-2
1.8195E+1 -7.9119E-2
1.8346E+1 -7.9558E-2
1.8496E+1 -7.9888E-2
1.8647E+1 -8.0327E-2
1.8797E+1 -8.0474E-2
1.8947E+1 -8.0999E-2
1.9098E+1 -8.1584E-2
1.9248E+1 -8.1780E-2
1.9398E+1 -8.2341E-2
1.9549E+1 -8.2463E-2
1.9699E+1 -8.2842E-2
1.9850E+1 -8.3062E-2
2.0000E+1 -8.3428E-2
